-0.24067742,0.24265778,0.15887825,-0.13471171,-0.041274898,0.24966983,-0.07034616,-0.073584765,-0.20324856,0.17306429,0.13917293,0.23965812,0.10825009,0.1012631,0.23738065,-0.03151933,-0.13284306,0.18078111,0.09015092,0.13692161,0.025711855,0.11685341,-0.2078423,0.18497942,0.041777678,0.068312906,0.073136665,-0.08613457,0.2215293,-0.22330093,0.182338,0.24334608,0.17789476,-0.06416442,0.12079086,0.20783578,-0.14916337,-0.094927065,0.17938209,0.07316998,0.11940565,0.051564265,0.107726425,0.1029504,-0.096736185,-0.0997036,0.03414011,-0.167314,-0.04206472,-0.15821496,-0.058290467,0.06944966,-0.2469739,-0.033156425,-0.020166717,0.2437747,0.10827399,-0.21836418,-0.13751128,-0.009393793,-0.012434213,-0.05181895,0.07092826,0.16472548,-0.22963154,0.13421981,-0.12494131,0.08002289,-0.14624874,0.12853827,0.034777783,0.119827315,0.14529748,0.22985435,-0.16492513,0.16119644,-0.121048614,0.11024291,0.10241586,-0.12357279,0.201624,0.032413863,0.17046806,-0.11091884,-0.06594335,0.20407842,0.12576269,0.15959868,-0.02830483,-0.22213247,0.13126327,-0.19209556,-0.0011160178,0.10654092,-0.2145677,0.0659814,-0.111223675,-0.12783745,0.070971586,-0.0064705373,0.19799025,-0.041023288,0.12952559,0.018011352,0.05967866,0.12390229,0.21080475,-0.23491655,0.075038545,0.13608432,0.24939486,-0.19475117,-0.21633108,0.16963795,-0.18866242,0.068368986,-0.08356841,0.045345012,-0.14930525,-0.10800551,0.2372091,-0.07310967,-0.2489891,0.16388468,-0.20542407,-0.108434804,0.12669218,0.074551225
-0.08899948,-0.09527269,-0.15029868,0.017966716,-0.2257465,-0.17891419,-0.024885025,-0.05359299,-0.06937773,-0.06466121,0.0935617,0.01805888,0.121440604,0.13383995,-0.051191494,-0.2218404,0.08363131,-0.20531847,-0.031231454,0.15410289,0.23825584,0.2139238,0.04788495,-0.039589625,0.06342165,0.21496774,-0.21994632,0.20555156,-0.059374213,-0.21201153,-0.17985953,0.032960083,-0.077369235,-0.18824843,-0.06173194,-0.12607163,0.09980711,-0.080541156,0.13391125,0.011661794,-0.21233468,-0.012536808,-0.24174716,-0.08497233,0.24385226,0.15982288,-0.1611565,0.09004335,0.14628644,-0.14253207,0.18587482,0.23234795,-0.19100651,0.24237092,0.13559093,-0.01369496,0.1630476,-0.04870746,0.2315601,0.07678663,-0.18836808,-0.056061145,-0.1840006,0.20701827,-0.10238397,-0.052731328,-0.12426133,-0.09420465,0.13749477,-0.046587523,-0.03304471,-0.051409584,0.116000295,0.0030702483,0.002352955,0.096344404,0.22687504,-0.104080185,0.093729824,-0.19455948,0.21671303,-0.16028853,-0.0129448585,0.14577845,0.15722692,-0.10965971,0.22380285,-0.24292211,-0.053038333,-0.13074754,0.16754183,-0.06425,-0.23685841,-0.20229347,0.1316084,0.0033254963,-0.029478477,0.16395605,0.1018794,0.18374269,-0.24159242,0.12066324,0.20035852,0.046462372,-0.07561954,-0.08074143,0.078593336,0.00084038795,0.073663875,0.10570014,0.017165005,-0.1713038,0.018016538,0.04069563,0.04427292,-0.2009627,0.054313384,0.07427098,0.060685914,0.048302773,0.22535418,0.1539465,0.10814696,-0.0066525126,-0.17755091,0.1393605,-0.16028981,0.12630472
0.06365994,-0.04827548,-0.18055907,-0.14892879,-0.21364027,0.03817512,0.1740236,-0.1782903,0.022986934,0.052976772,0.13542478,0.10933059,-0.021886589,0.124567226,0.21834835,0.16571167,-0.020687465,0.043342836,0.12329647,0.12993543,-0.08207485,0.22532684,-0.018737137,-0.058451466,0.1582197,-0.013949105,-0.12425137,-0.23959048,-0.15446034,0.07458055,-0.11498446,-0.15519254,-0.040465947,0.047761913,-0.1428324,-0.029057762,-0.11152636,-0.16397703,-0.21553774,0.10521748,-0.09059962,0.13475823,-0.18962362,0.20633346,-0.035990108,-0.11224103,0.013179844,-0.2456449,-0.1257274,-0.20023197,-0.119207524,0.12174356,-0.21773203,-0.13555348,0.10409597,-0.1450142,0.05267021,-0.23079544,-0.1926931,0.066874206,-0.07388838,0.14234181,0.20408903,0.12075436,-0.1666487,0.15453465,0.124539666,-0.08683645,0.021663701,-0.1762579,0.13687482,-0.2330207,-0.027032852,0.1534535,-0.08881726,-0.14993083,-0.06385157,-0.23680355,0.11943711,0.098066,0.011194117,0.14532052,0.099051535,-0.07830146,0.2244098,-0.032428164,0.08976826,-0.052503046,-0.03614404,-0.040254235,0.069964655,0.025543436,0.08025823,0.21974444,-0.23700966,-0.11733238,0.19733931,-0.06318741,0.12717496,0.04239941,-0.24450277,-0.24937338,0.017927323,-0.16352639,-0.114582546,-0.22949968,0.13092904,0.15776764,-0.060376495,-0.026811216,-0.060047586,-0.050245058,-0.013539355,0.085045666,-0.032848284,0.124105334,-0.16297865,0.07384705,0.14693105,0.13030715,-0.10070275,-0.1954869,-0.2420362,0.23185661,-0.15018076,0.22439368,-0.13931498,-0.1595932
-0.24514617,0.22770444,0.01718473,-0.19314367,0.13566928,0.21254505,0.21550931,0.21226218,0.051682353,0.04405027,0.096625365,0.06474381,0.07801367,-0.22723395,-0.09912111,0.023041671,0.087542064,0.07830426,-0.16860442,0.026166063,0.01602935,0.040807877,-0.043249242,0.10832575,0.103026055,0.06872635,-0.09925327,0.09561957,0.2462659,0.07727162,0.093726754,0.10255618,-0.21237038,0.21209392,-0.07788006,0.086179204,-0.24578339,-0.03642727,-0.011087084,0.22319765,0.09396761,-0.23093121,-0.09284968,-0.07782151,-0.20180288,0.2202544,-0.008408617,-0.010014512,-0.032002144,0.21579394,-0.015023912,-0.19711816,0.17746405,-0.18115714,0.07712102,-0.13983595,0.073829256,-0.16189907,0.12087876,0.016767263,0.05770822,-0.044394672,0.08662817,0.052903827,-0.01899927,-0.24364826,0.13215739,0.15223186,-0.20362884,-0.05133181,0.08473356,0.1983812,-0.12409881,-0.12618096,0.092451945,-0.012714433,0.050717857,-0.019573951,0.10612893,0.20156859,0.07931256,-0.12146697,0.012520091,-0.01893419,0.06781972,-0.17451422,0.06094641,0.0763854,0.18552892,-0.15773429,-0.0021212474,-0.07426877,-0.017778661,-0.13625379,0.14112069,-0.16011165,0.20778418,0.15207607,-0.21329254,0.043040987,0.20031704,0.06516167,-0.0035672463,-0.16351458,-0.04355461,0.01593671,0.13405891,-0.12603498,-0.1755061,-0.23201239,-0.23311274,-0.0533895,-0.22575538,0.18634509,-0.2063686,-0.053727407,0.120827004,0.07309602,0.103937306,0.09894048,-0.2451004,0.030056287,-0.06323527,0.21132031,0.10306631,-0.23714158,-0.09649836,0.19431767
0.13698043,-0.087624274,-0.14729159,-0.08545297,-0.22061536,0.14806901,-0.21703443,0.13617997,-0.18508425,0.24131736,-0.15220164,-0.015871542,0.041353714,0.22183923,-0.008754898,0.17822857,-0.100595,-0.01699191,-0.033679552,-0.187386,0.10386373,-0.20974779,0.041340932,0.054136116,-0.12053293,-0.016830465,-0.24350812,-0.10044568,0.20860042,-0.21423432,-0.056815058,-0.07403406,0.24042769,-0.13992336,0.062436387,0.12350008,0.12925652,0.09162168,-0.15808482,-0.16673958,-0.06480415,-0.20743643,-0.18303247,0.15964895,0.22809649,0.09036404,0.19900446,-0.10494739,0.0656274,0.15576084,0.24990971,-0.13891792,0.09491488,-0.17334239,0.059567574,-0.2355985,-0.114915326,-0.13369964,0.15724203,0.14740011,0.018749444,-0.012526557,0.10973408,-0.2073878,-0.24543577,-0.0797039,0.029204339,-0.2313429,-0.03876753,-0.16511437,0.05646511,0.08157201,-0.09699081,0.059619598,-0.13508107,-0.15886693,-0.21052995,0.085863225,0.06605417,-0.22675575,-0.041120905,-0.12795268,-0.1995127,0.12549654,-0.00031558872,-0.021423442,0.2017754,-0.24632446,0.12322591,-0.053296205,-0.21808945,-0.04445805,0.17674905,-0.17369218,0.16113412,0.23284644,0.17934579,-0.015297248,0.16480152,-0.06693032,0.074804,0.20755765,-0.18026905,-0.12659211,0.20144576,0.23258212,-0.034882404,-0.22438155,0.12420799,0.14891613,0.12065248,0.13167332,-0.15777941,-0.08155458,-0.17724986,-0.17352141,0.008074375,-0.17451702,0.072553165,0.0753044,-0.24512725,0.0917008,-0.18455215,0.13318354,0.2229667,0.16967711,-0.20609285,0.040337905
0.073777944,0.16757987,-0.044660646,-0.063699394,-0.0988942,-0.181221,-0.15738527,-0.16738941,0.041965492,0.07825596,-0.20585771,-0.15534844,0.19442697,0.1807316,0.08192705,0.0828532,-0.19796173,-0.01415182,-0.22012708,0.08231401,0.12124498,0.09503207,0.11364111,-0.029225703,0.24422255,0.01634479,-0.12465996,-0.10893678,0.23125091,-0.067241944,-0.16064452,-0.2496465,-0.05852784,-0.0891819,0.16937046,-0.0927445,0.23345272,-0.071706995,0.1600376,0.21548866,-0.023380592,0.22021851,-0.17576054,-0.22141574,-0.100651674,0.20837238,0.0069104126,-0.2233487,-0.06770813,0.08080827,0.01571829,0.24815738,-0.1206815,-0.06397011,-0.12065028,-0.15354957,-0.078936934,-0.2362646,0.12745014,-0.20620874,-0.029697731,0.08312901,-0.20597047,-0.21705747,-0.13291402,-0.1277029,-0.0014202237,0.15010393,-0.16248609,0.12443326,-0.03345884,-0.23535466,-0.09998266,0.01615015,0.18047217,0.004772598,-0.10778638,-0.14851043,-0.16203569,0.10760911,-0.034257334,-0.19941953,-0.15804732,0.22823581,0.21630748,-0.09807744,0.098814376,0.037263695,0.11762159,-0.23652849,-0.05497731,-0.00695353,-0.060617946,-0.1873189,0.032127354,0.18466267,-0.17094217,0.21915087,-0.06107016,0.023473442,0.20137958,-0.12860513,-0.120734185,0.017499426,0.17824598,0.02908762,-0.14550732,-0.0044345115,-0.16649142,0.16470256,-0.17366208,0.16001007,0.13616425,0.19034243,0.21745655,-0.1268102,0.01847739,-0.22768864,-0.15069398,0.11514453,-0.24873191,-0.06687155,0.1250794,-0.18742496,0.18449908,-0.14068604,-0.21199028,-0.0071320487
-0.041787215,-0.13703112,-0.2447714,-0.048196815,-0.055266526,0.0049207825,-0.038177416,-0.14791867,0.09395655,0.17725255,-0.22389105,-0.041779198,-0.18868773,-0.19344677,0.18942407,-0.14581439,-0.0036698997,-0.16828904,-0.19775112,-0.08930535,-0.039493795,0.12354647,0.17957965,0.19798349,-0.23205847,-0.21579483,-0.05295025,0.19858547,-0.120156705,-0.08445147,0.18980223,0.0038648073,0.18271622,-0.08195029,-0.2372336,-0.027972853,0.13192813,-0.2473122,0.09319284,0.15496252,0.07823415,-0.24794266,-0.101148196,-0.010263859,-0.05145014,-0.017385688,-0.064189635,0.17314313,0.12397076,0.15081199,-0.17586707,-0.031941924,0.10533714,-0.051142685,0.007313339,-0.09832694,-0.10308929,-0.23607995,-0.047603242,0.22016862,-0.013993563,-0.20477939,-0.07726212,-0.11242727,-0.1649479,0.014032628,-0.11277048,0.21354093,0.11413632,-0.24804093,-0.24208754,0.24573682,-0.007790998,0.02425492,-0.14011407,-0.04818859,-0.15900317,0.018599026,0.12097632,0.17527081,0.24199282,0.12952872,0.22172844,-0.24416934,-0.046279233,0.16028492,0.013919575,-0.195312,0.18513171,-0.008718545,0.16627279,0.034967236,-0.1435697,0.0036457635,0.053569064,0.16782723,0.01456148,-0.16852584,-0.17688073,0.06642649,0.0808574,0.18836534,-0.17263287,-0.21219768,-0.0017212116,-0.22548166,0.23366855,-0.007820706,0.1932563,0.21197893,0.17926241,-0.17731199,-0.12582275,0.06023168,0.15574132,0.020568244,-0.20650621,-0.061046083,-0.18175752,0.12768313,-0.2367602,-0.049405117,0.14133717,-0.2093805,0.15305409,0.1995013,0.0026610943,0.06888621
0.046662435,-0.11618167,-0.1278655,0.21055521,0.23596945,-0.010090764,0.17832315,-0.12031881,-0.17934605,0.15022545,0.17016037,0.13808426,0.14553024,0.16328494,0.1739238,0.0742067,-0.031904884,-0.16981727,0.080351524,0.2293825,0.09555306,0.12610897,-0.06224726,0.2280888,-0.023194892,0.23292334,0.13004285,-0.018263383,-0.2171505,0.19427824,0.1377918,-0.14680597,-0.1258606,0.18748383,0.048975818,0.1777738,0.12688625,-0.08142615,0.19854169,-0.13037425,0.034068774,0.21696238,0.023250435,0.0019796183,0.15671597,0.24230593,-0.1758272,-0.2428934,-0.062497742,-0.18688817,-0.020726172,-0.17294286,-0.0034146516,-0.11367636,-0.20541921,0.05202321,0.19953094,-0.07837435,-0.0045719394,-0.010727722,0.006055156,0.16173568,0.20915738,-0.0032427777,-0.19766235,0.11230602,0.2036215,0.022586301,0.19568947,-0.2287287,-0.23856688,0.05433895,0.040265854,0.020068772,0.13754255,-0.13424872,-0.0760697,0.21418096,0.10852277,0.048414547,0.0047897613,0.15231049,0.04798513,0.17559725,0.18653809,0.20969686,-0.2384374,0.23905437,-0.24841312,-0.15939638,0.0035984146,-0.047704585,-0.18480858,0.04642718,0.24457793,0.05177839,0.11517135,-0.019285329,-0.07108062,0.24835467,0.10709814,0.059558425,0.17300019,-0.23019081,-0.24304852,-0.20434254,-0.2036078,-0.021626156,-0.17198192,0.19111393,0.011758518,0.116469644,-0.047421385,-0.17290004,0.22313109,0.107033566,-0.13348667,0.23043397,-0.05029309,-0.00885028,0.12913094,-0.14432053,0.017500112,0.01661601,-0.08505225,0.042674683,-0.030940002,0.23089726
0.062047586,-0.16245897,0.015742606,0.2119994,0.13149165,0.15523064,-0.2216353,0.2340691,-0.056625605,-0.21409702,0.19290471,0.1907483,0.19040623,-0.017386492,0.17548336,-0.20485426,0.021146918,-0.24653448,-0.06598894,0.15349671,-0.10027184,0.18127507,0.12533589,0.13168786,0.2283713,-0.17147672,0.13319421,0.2195013,0.075442955,-0.12964875,0.21472608,0.24120001,-0.09829854,0.13820453,-0.029162263,0.13852873,0.09538229,0.08145931,-0.08234425,0.017165452,-0.02233603,-0.074790716,0.18552707,-0.08467256,-0.2342801,-0.024077354,0.23639697,0.240702,-0.09628847,0.13461061,0.023966208,-0.14187518,-0.005294417,-0.038186565,0.030399559,-0.24456553,-0.2362446,-0.1395135,0.18724269,-0.18419226,0.03551367,0.09764671,-0.020414487,-0.009465695,-0.15092194,0.07152222,0.10583697,0.19415697,-0.2405589,-0.13733882,0.06995843,-0.0007123467,-0.17704661,0.10770357,-0.18045954,0.22560515,-0.02023889,-0.022228519,-0.057401747,-0.103878245,0.19627601,-0.2037982,0.0072004944,0.2307431,0.0051147663,-0.1939041,0.20870185,-0.118143715,-0.085390426,-0.064030334,-0.052340083,0.10051285,-0.12760407,-0.16918106,0.087236606,0.11787315,-0.011645912,0.18518372,0.10181707,-0.04327621,-0.079597905,-0.0715572,0.17995688,-0.1427984,-0.18013489,-0.05699313,0.0060814074,0.15734686,-0.11750491,0.107456155,-0.22672448,0.21884619,0.003988647,-0.23931143,-0.14155509,0.08732267,-0.03072066,-0.20073466,-0.055801008,0.024973316,0.22781514,0.13888946,-0.18554963,-0.22587094,0.24516593,0.12096297,-0.028199973,-0.20496887
0.12233648,0.10147937,-0.15412,0.12443779,-0.2217769,-0.08673874,0.23863529,0.024231588,-0.038744766,-0.04473687,-0.14415793,0.14020191,0.16749373,-0.016243806,-0.018347293,0.15533195,0.047466677,-0.21705526,-0.11959731,0.029037679,-0.061618794,0.010081586,0.043698445,-0.12116828,-0.12267656,0.23749903,-0.04664563,0.08971206,-0.11370175,0.21493547,-0.055028502,-0.15756227,-0.17295118,0.17872211,0.11941113,0.14361009,-0.22495213,0.026021395,-0.17977238,-0.23266177,-0.20967266,0.24921453,-0.24606201,0.19627514,-0.13856061,-0.21790521,0.02303774,0.05322922,-0.09074789,0.11453949,-0.039831612,-0.23353125,0.051202223,-0.08081902,0.19468912,-0.12515445,-0.04952854,0.13763447,-0.035104547,-0.15082188,-0.15607288,-0.0419826,-0.12559913,0.04013671,-0.052972004,-0.1269658,0.2247341,0.09945592,0.113220364,-0.13336113,-0.18306303,0.15309766,0.03126429,0.2072271,-0.18039532,0.14502108,0.24307624,0.14916885,0.23347162,-0.1720528,-0.008130425,0.19077432,-0.20201862,0.055876993,0.025469985,-0.16925299,-0.23861049,0.23431613,-0.0015691533,0.014821943,-0.032075863,-0.19514191,-0.18111241,0.2467641,-0.009005885,0.24436958,0.00020724385,-0.12286643,-0.04192634,0.22250447,-0.09741131,0.038770303,-0.22502021,0.067194864,-0.20701315,-0.11834041,-0.2286253,0.1074825,-0.06571531,0.027313845,-0.2164236,0.092704386,-0.11177857,-0.05424574,-0.17282602,-0.13077429,0.16752294,0.09281461,0.12987636,0.14284045,-0.10009416,0.14227805,0.18898398,0.040662166,-0.05146009,0.24906169,0.05760315,0.20371948
-0.10728694,-0.24752067,-0.1637947,0.1779317,-0.1301213,-0.24350077,0.24618307,-0.100991815,-0.22873048,-0.019041136,-0.0052526705,-0.039359048,0.11526098,-0.113689385,-0.10502126,-0.07203174,-0.22726929,-0.20221236,-0.09122442,-0.2224691,0.19802892,-0.14777547,-0.21524283,-0.08578915,0.08367508,-0.03187726,-0.08652477,0.12027184,-0.10270922,0.08002693,-0.0801503,0.13758986,0.048850667,-0.12595747,0.04458335,-0.10312597,-0.21766643,-0.23750356,-0.19521745,0.019552108,-0.13544492,0.16053183,0.023116017,0.020928053,0.008050179,-0.09910711,0.13362028,0.16854356,-0.04555187,0.17967595,-0.072056405,-0.20331673,0.1263523,-0.027718082,-0.19571939,0.10384672,-0.034367733,-0.057542276,-0.07193843,0.22372687,-0.12884822,0.04050954,-0.1542634,-0.024062576,0.11628674,-0.054598935,-0.10966382,0.096395835,-0.16314608,-0.12071026,0.18032318,0.22938074,0.21649574,0.18297197,0.08165997,-0.0009066881,-0.24290335,0.20060027,0.075423084,0.2036754,0.09083088,-0.08688371,0.13687956,0.0005717606,0.16907051,0.027105886,-0.12381528,0.15412995,-0.183407,-0.12820739,0.11173319,0.16568366,0.13139674,-0.1693319,0.180475,-0.097416885,0.013637062,0.07035093,0.16299346,-0.1955675,0.19785023,-0.002242733,-0.039150104,-0.054959785,0.08944966,0.026666397,-0.052934043,-0.09688237,-0.10569436,-0.085533544,-0.08130979,0.23262748,-0.22430605,-0.15172443,-0.07034306,-0.23291855,0.20051216,0.06404354,0.084706984,-0.17059852,0.06894989,-0.012337848,-0.13947698,-0.012510764,0.13723935,0.2399452,0.041333273,-0.1273851
-0.21502325,0.02641839,-0.16981204,-0.106435135,-0.10987574,-0.101886705,-0.23197517,-0.10534632,0.13633949,-0.11865534,0.13685735,-0.025620315,0.12521364,0.22199805,-0.027303744,-0.18972678,0.15907775,-0.19593185,-0.12995143,-0.16892742,0.18302695,0.06721992,0.23689976,-0.14389856,0.07259554,-0.020897629,-0.19775249,-0.0033562775,-0.17048228,-0.071975894,0.091036394,0.24668376,-0.14991376,-0.07827888,-0.0066785854,0.13769937,0.12941179,0.023028262,0.06073836,-0.19788906,-0.22644126,0.1420668,0.048250865,0.121739745,0.21221207,0.18502122,0.18097864,-0.20671642,-0.2075386,0.18075722,-0.020127684,-0.013224988,-0.1873353,0.04623424,-0.19147651,0.04693747,-0.11987333,-0.045386672,-0.05960655,0.2388513,-0.21064799,0.00483565,0.1433612,-0.2325355,-0.13943233,-0.058230307,-0.009069891,-0.21694125,-0.03311718,0.02884453,-0.06483249,-0.10265686,-0.13086365,0.055464353,-0.033634856,-0.12974058,-0.19637044,0.098471634,-0.1831841,0.12132594,-0.1644855,0.23391794,0.058564696,-0.23114137,-0.12716623,0.219152,0.07096461,-0.10078148,0.18509504,-0.22956721,-0.23521574,0.08718482,0.14855936,0.21218015,0.14393125,-0.13826948,-0.1607669,0.14060546,-0.20078336,-0.03765068,-0.06419863,0.14152904,0.033055797,-0.21206498,-0.14876276,-0.14599198,0.11075188,0.22222309,0.017495343,-0.04200456,-0.23027259,-0.14052717,-0.19495258,0.20512863,-0.097988255,0.053973924,-0.1312361,-0.031561404,0.04889411,-0.013260716,0.2324604,-0.13916193,0.18719411,0.22703856,0.039806433,-0.1587141,0.1607669,0.17758095
-0.08533712,0.00555196,0.042758413,0.08912263,-0.11276956,-0.10985727,0.0062748846,-0.15133733,-0.14145377,-0.037904408,-0.14879155,-0.14369173,0.24147445,0.13749954,0.10292835,-0.20875278,-0.0014689432,-0.008432277,0.0038985086,0.09166957,0.07968286,0.038158644,0.11974865,-0.07537562,-0.24288934,-0.17579815,-0.16251755,-0.15437396,-0.12084685,-0.044740386,0.11602786,-0.030862497,0.18385881,0.07718118,-0.12916185,0.118611835,-0.043418583,-0.13594306,0.045960844,-0.17421624,-0.048415173,0.03423132,-0.24210247,-0.24273865,0.19960889,0.061189976,-0.13327132,-0.09924653,0.07234309,-0.14438546,-0.16870394,0.14125979,0.2253334,-0.032718573,0.021568766,-0.24725063,0.025717188,0.0012344343,-0.14036028,-0.0028792443,0.2461724,0.20247383,0.18833525,0.14614853,0.1040525,0.2288068,0.05549898,-0.15059425,0.2403691,0.019007552,0.18816462,-0.110192016,-0.042006467,0.0365374,0.016405072,0.18351346,0.12118592,0.16104545,0.09501161,0.17978363,0.104861304,0.12654595,-0.1974459,0.18091026,0.22891404,0.17994177,-0.14498925,0.22217321,-0.07109081,0.16620107,-0.09083225,-0.08287373,0.05315282,-0.1798889,-0.09437292,0.08527716,-0.16941987,0.097606875,-0.06920708,0.084836185,-0.014023033,0.09224166,0.12807661,-0.0752608,-0.0043281037,0.11393,0.05368736,0.21954861,-0.11968211,0.20004252,0.026589878,0.20138213,0.15287846,-0.15986066,-0.16620602,-0.17739907,0.006637703,0.09314402,-0.030225122,0.14709233,-0.23979439,-0.2206987,0.23185524,0.07485001,-0.12043075,-0.1619826,0.010455698,0.08876282
-0.035038304,0.0030054976,-0.066140465,0.10272903,0.1836802,0.1422407,-0.0032777602,0.0869133,0.07358894,-0.18060564,-0.106820926,0.15297966,0.15541798,-0.15795021,-0.2307966,0.22617115,-0.19403799,0.04839908,-0.09993304,-0.15308821,-0.15919632,0.20314439,0.20257244,-0.23342499,0.18094978,-0.021448145,0.20209052,0.16549143,-0.23269643,0.071055226,0.1142239,0.049826577,-0.04773906,0.031856284,0.113807864,0.24226004,-0.08885823,0.18449336,-0.16952147,0.13913614,-0.15092933,0.1121205,0.13845634,0.24027917,-0.14237706,0.07946817,-0.16473392,-0.106308736,0.11316405,-0.038099345,0.043767575,0.18554534,0.14624925,0.09245879,-0.0574513,0.0996592,-0.20707886,-0.20354758,-0.18662757,0.13903922,-0.10052262,-0.20580879,0.1966335,-0.19826916,-0.0495255,0.15423614,0.009281782,0.13700344,0.16846281,-0.23873705,-0.15188861,-0.037158478,0.22630581,-0.0731358,-0.1268158,0.029401332,-0.11627253,-0.2203626,0.18071151,0.044869144,-0.18883702,-0.22325577,-0.20817852,-0.21988805,-0.12166826,-0.21435656,0.12484781,0.1935541,0.2454866,0.03639461,0.14294921,-0.1572088,0.20010217,-0.021518556,0.0833193,0.03196609,0.030623756,-0.12454643,-0.1202958,0.2291751,0.044992983,-0.008193209,-0.1707959,0.009773149,0.010078666,-0.016698044,-0.0066511715,0.08548402,-0.10062274,0.07239711,0.008603912,-0.19215104,0.1820702,0.12935127,-0.03645701,-0.1963618,0.13852143,-0.21837175,-0.16296417,0.09139263,-0.12820676,-0.20959596,-0.14227095,-0.01757267,0.2327885,0.015018251,-0.22120175,0.13719712
